Fecha,ID Dispositivo,Dispositivo,Grupo Usuario,Usuario,Evento
08/11/2021 07:34,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,123,1:N Autenticaci??n exitosa (Rostro)
09/11/2021 07:34,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,123,1:N Autenticaci??n exitosa (Rostro)
10/11/2021 07:34,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,123,1:N Autenticaci??n exitosa (Rostro)
11/11/2021 07:34,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,123,1:N Autenticaci??n exitosa (Rostro)
12/11/2021 07:34,542340160,FaceStation 2 542340159 (192.168.1.204),All Users,124,1:N Autenticaci??n exitosa (Rostro)
